Dopamine 1-like receptor 1	FBgn0011582	Dopamine receptor 1	P41596	DOPR1_DROME
Dopamine 1-like receptor 1	FBgn0011582	Dopamine receptor 1	P41596-2	DOPR1_DROME-2
Dopamine 1-like receptor 1	FBgn0011582	Dopamine receptor 1	P41596-3	DOPR1_DROME-3
Dopamine 1-like receptor 1	FBgn0011582	""	""	FBpp0288722
Dopamine 1-like receptor 1	FBgn0011582	""	""	FBpp0290565
Dopamine 1-like receptor 2	FBgn0266137	Dopamine 1-like receptor 2, isoform C	A0A0B4KI18	A0A0B4KI18_DROME
Dopamine 1-like receptor 2	FBgn0266137	Dopamine receptor 2	Q24563	DOPR2_DROME
Dopamine 1-like receptor 2	FBgn0266137	Dopamine receptor 2	Q24563-2	DOPR2_DROME-2
Dopamine 1-like receptor 2	FBgn0266137	""	""	FBpp0084833
Dopamine 2-like receptor	FBgn0053517	Dopamine 2-like receptor, isoform G	X2JLE1	X2JLE1_DROME
Dopamine 2-like receptor	FBgn0053517	Dopamine 2-like receptor, isoform J	Q4ABK5	Q4ABK5_DROME
Dopamine 2-like receptor	FBgn0053517	Dopamine D2-like receptor	Q8IS44	DRD2L_DROME
Dopamine 2-like receptor	FBgn0053517	Dopamine D2-like receptor	Q8IS44-2	DRD2L_DROME-2
Dopamine 2-like receptor	FBgn0053517	Dopamine D2-like receptor	Q8IS44-3	DRD2L_DROME-3
Dopamine 2-like receptor	FBgn0053517	Dopamine D2-like receptor	Q8IS44-4	DRD2L_DROME-4
Dopamine 2-like receptor	FBgn0053517	""	""	FBpp0099563
Dopamine 2-like receptor	FBgn0053517	""	""	FBpp0309861
Dopamine 2-like receptor	FBgn0053517	""	""	FBpp0309863
Dopamine 2-like receptor	FBgn0053517	""	""	FBpp0309864
Dopamine N acetyltransferase	FBgn0019643	Dopamine N-acetyltransferase	Q94521	DNAT_DROME
Dopamine N acetyltransferase	FBgn0019643	Dopamine N-acetyltransferase	Q94521-2	DNAT_DROME-2
Dopamine N acetyltransferase	FBgn0019643	""	""	FBpp0072163
Dopamine transporter	FBgn0034136	Transporter	A0A0B4KEX2	A0A0B4KEX2_DROME
Dopamine transporter	FBgn0034136	Transporter	Q7K4Y6	Q7K4Y6_DROME
Dopamine transporter	FBgn0034136	Transporter	Q9NB97	Q9NB97_DROME
Dopamine/Ecdysteroid receptor	FBgn0035538	G-protein coupled receptor	Q9VZD1	Q9VZD1_DROME
Dopamine/Ecdysteroid receptor	FBgn0035538	GH08370p	Q8MR64	Q8MR64_DROME
Dopamine/Ecdysteroid receptor	FBgn0035538	GH15292p	Q8T0P6	Q8T0P6_DROME
Dorothy	FBgn0015663	HL01463p	Q7JVK2	Q7JVK2_DROME
Dorothy	FBgn0015663	IP04436p	Q9VQT0	Q9VQT0_DROME
Dorothy	FBgn0015663	UDP glycosyltransferase Dorothy	Q9NBD8	Q9NBD8_DROME
Dorsal interacting protein 1	FBgn0040467	Dorsal interacting protein 1	Q9NHV7	Q9NHV7_DROME
Dorsal interacting protein 1	FBgn0040467	Dorsal interacting protein 1, isoform B	M9PGR0	M9PGR0_DROME
Dorsal interacting protein 1	FBgn0040467	IP01991p	Q9W381	Q9W381_DROME
Dorsal interacting protein 2	FBgn0040466	Dorsal interacting protein 2	Q9VN42	Q9VN42_DROME
Dorsal interacting protein 2	FBgn0040466	SD09045p	Q9NHV6	Q9NHV6_DROME
Dorsal interacting protein 3	FBgn0040465	Dorsal interacting protein 3	Q9NHV5	Q9NHV5_DROME
Dorsal interacting protein 3	FBgn0040465	RE40480p	Q7JZD5	Q7JZD5_DROME
Dorsal switch protein 1	FBgn0278608	Dorsal switch protein 1, isoform F	B7Z0Z0	B7Z0Z0_DROME
Dorsal switch protein 1	FBgn0278608	High mobility group protein DSP1	Q24537	HMG2_DROME
Dorsal switch protein 1	FBgn0278608	High mobility group protein DSP1	Q24537-2	HMG2_DROME-2
Dorsal switch protein 1	FBgn0278608	High mobility group protein DSP1	Q24537-3	HMG2_DROME-3
Dorsal switch protein 1	FBgn0278608	RE44118p	F2FBA6	F2FBA6_DROME
Dorsal switch protein 1	FBgn0278608	""	""	FBpp0088319
Dorsal-related immunity factor	FBgn0011274	Dorsal-related immunity factor Dif	P98149	DIF_DROME
Dorsal-related immunity factor	FBgn0011274	Dorsal-related immunity factor, isoform C	E1JHK2	E1JHK2_DROME
Dorsocross1	FBgn0028789	Dorsocross1, isoform B	M9PBY6	M9PBY6_DROME
Dorsocross1	FBgn0028789	RE59988p	Q8MYX3	Q8MYX3_DROME
Dorsocross1	FBgn0028789	Tbx6 protein	Q9U8L5	Q9U8L5_DROME
Dorsocross2	FBgn0035956	RE40937p	Q9VST2	Q9VST2_DROME
Dorsocross3	FBgn0035954	Dorsocross3	Q8T6Q0	Q8T6Q0_DROME
Dorsocross3	FBgn0035954	RE36967p	Q9VST0	Q9VST0_DROME
Double hit	FBgn0028743	Double hit, isoform C	A0A0B4LFL6	A0A0B4LFL6_DROME
Double hit	FBgn0028743	EG:52C10.2 protein	O96842	O96842_DROME
Double hit	FBgn0028743	LD40005p	Q8T017	Q8T017_DROME
Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog	FBgn0259099	Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog, isoform F	M9PFN2	M9PFN2_DROME
Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog	FBgn0259099	Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog, isoform G	M9PF94	M9PF94_DROME
Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog	FBgn0259099	Echinoderm microtubule-associated protein-like CG42247	Q9VUI3	EMAL_DROME
Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog	FBgn0259099	Echinoderm microtubule-associated protein-like CG42247	Q9VUI3-2	EMAL_DROME-2
Doublecortin-domain-containing echinoderm-microtubule-associated protein ortholog	FBgn0259099	""	""	FBpp0288784
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform A	Q0E9H9	Q0E9H9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AA	Q0E9J3	Q0E9J3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AB	Q0E9J4	Q0E9J4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AC	Q0E9J5	Q0E9J5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AD	Q0E9J6	Q0E9J6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AE	Q0E9J7	Q0E9J7_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AF	Q0E9J8	Q0E9J8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AG	Q0E9J9	Q0E9J9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AH	Q0E9K0	Q0E9K0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AI	Q0E9K2	Q0E9K2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AJ	Q0E9K3	Q0E9K3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AK	Q0E9K5	Q0E9K5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AL	Q0E9K6	Q0E9K6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AM	Q0E9K7	Q0E9K7_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AN	Q0E9K8	Q0E9K8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AO	Q0E9K9	Q0E9K9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AP	Q0E9L0	Q0E9L0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AQ	Q0E9L1	Q0E9L1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AR	Q0E9L2	Q0E9L2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AS	Q0E9L3	Q0E9L3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AT	Q0E9L4	Q0E9L4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AU	Q0E9L5	Q0E9L5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AV	Q0E9L6	Q0E9L6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AW	Q0E9L7	Q0E9L7_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AX	Q0E9L8	Q0E9L8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AY	Q0E9L9	Q0E9L9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform AZ	Q0E9M1	Q0E9M1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BA	Q0E9M2	Q0E9M2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BB	Q0E9M3	Q0E9M3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BC	Q0E9M0	Q0E9M0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BD	Q0E9K1	Q0E9K1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BE	Q0E9K4	Q0E9K4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BF	Q0E9H8	Q0E9H8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BG	Q0E9J2	Q0E9J2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BH	Q0E9M4	Q0E9M4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BI	A0A0B4K7H9	A0A0B4K7H9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BJ	A0A0B4K7T5	A0A0B4K7T5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BK	A0A0B4K6R4	A0A0B4K6R4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BL	A0A0B4K6Z3	A0A0B4K6Z3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BM	A0A0B4K827	A0A0B4K827_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BN	A0A0B4K7I3	A0A0B4K7I3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BO	A0A0B4K7T6	A0A0B4K7T6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BP	A0A0B4K6R8	A0A0B4K6R8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BQ	A0A0B4K6Z6	A0A0B4K6Z6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BR	A0A0B4K828	A0A0B4K828_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BS	A0A0C4DHD8	A0A0C4DHD8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BT	A0A0B4K7I5	A0A0B4K7I5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BU	A0A0B4K7T8	A0A0B4K7T8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BV	A0A0B4K6S2	A0A0B4K6S2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform BW	A0A0B4K6Z8	A0A0B4K6Z8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform C	A1Z6X3	A1Z6X3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform CD	A0A0B4KEF4	A0A0B4KEF4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform D	A1Z6X1	A1Z6X1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform E	A1Z6X2	A1Z6X2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform F	Q0E9H5	Q0E9H5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform G	Q0E9H6	Q0E9H6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform H	Q0E9H7	Q0E9H7_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform I	Q0E9I0	Q0E9I0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform J	Q0E9I1	Q0E9I1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform L	Q0E9I2	Q0E9I2_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform M	Q0E9I3	Q0E9I3_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform O	Q0E9I4	Q0E9I4_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform R	Q0E9I5	Q0E9I5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform T	Q0E9I6	Q0E9I6_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform V	Q0E9I7	Q0E9I7_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform W	Q0E9I8	Q0E9I8_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform X	Q0E9I9	Q0E9I9_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform Y	Q0E9J0	Q0E9J0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Down syndrome cell adhesion molecule 1, isoform Z	Q0E9J1	Q0E9J1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	Dscam	Q9NBA1	Q9NBA1_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	HL02328p	Q95S10	Q95S10_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	SD09407p	Q95TG0	Q95TG0_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	SD11109p	Q8IGA5	Q8IGA5_DROME
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297683
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297684
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297685
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297686
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297687
Down syndrome cell adhesion molecule 1	FBgn0033159	""	""	FBpp0297688
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform L	E1JI62	E1JI62_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform M	E1JI61	E1JI61_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform N	M9PED2	M9PED2_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform O	M9PEU0	M9PEU0_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform P	M9PEK5	M9PEK5_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform Q	X2JAR2	X2JAR2_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule 2, isoform R	X2JGC8	X2JGC8_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29	DSCL_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-2	DSCL_DROME-2
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-3	DSCL_DROME-3
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-4	DSCL_DROME-4
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-5	DSCL_DROME-5
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-6	DSCL_DROME-6
Down syndrome cell adhesion molecule 2	FBgn0265296	Down syndrome cell adhesion molecule-like protein Dscam2	Q9VS29-7	DSCL_DROME-7
Down syndrome cell adhesion molecule 2	FBgn0265296	FI17816p1	H5V8G2	H5V8G2_DROME
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0288822
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0288823
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0288824
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0288825
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0288827
Down syndrome cell adhesion molecule 2	FBgn0265296	""	""	FBpp0312398
Down syndrome cell adhesion molecule 3	FBgn0261046	Down syndrome cell adhesion molecule 3, isoform C	A8JR35	A8JR35_DROME
Down syndrome cell adhesion molecule 3	FBgn0261046	Down syndrome cell adhesion molecule 3, isoform E	Q7KSE9	Q7KSE9_DROME
Down syndrome cell adhesion molecule 3	FBgn0261046	Down syndrome cell adhesion molecule 3, isoform F	Q9VEJ5	Q9VEJ5_DROME
Down syndrome cell adhesion molecule 3	FBgn0261046	LP21844p	Q6IDE9	Q6IDE9_DROME
Down syndrome cell adhesion molecule 4	FBgn0263219	Down syndrome cell adhesion molecule 4, isoform E	Q0E8G9	Q0E8G9_DROME
Down syndrome cell adhesion molecule 4	FBgn0263219	Down syndrome cell adhesion molecule 4, isoform H	B7Z0D9	B7Z0D9_DROME
Down syndrome cell adhesion molecule 4	FBgn0263219	Down syndrome cell adhesion molecule 4, isoform J	M9PHS6	M9PHS6_DROME
Downstream of kinase	FBgn0029944	LD32155p	Q9W3R6	Q9W3R6_DROME
Downstream of raf1	FBgn0010269	Downstream of raf1, isoform B	X2JAZ3	X2JAZ3_DROME
Downstream of raf1	FBgn0010269	Dual specificity mitogen-activated protein kinase kinase dSOR1	Q24324	DSOR1_DROME
Dpp target gene	FBgn0038071	FI05209p	Q9VG45	Q9VG45_DROME
Dpp target gene	FBgn0038071	LP04345p	Q960I9	Q960I9_DROME
Dpr-interacting protein alpha	FBgn0052791	CG32791, isoform B	M9PGE1	M9PGE1_DROME
Dpr-interacting protein alpha	FBgn0052791	RE16159p	Q9W4R3	Q9W4R3_DROME
Dpr-interacting protein beta	FBgn0259245	CG42343, isoform F	B7Z153	B7Z153_DROME
Dpr-interacting protein beta	FBgn0259245	CG42343, isoform G	X2JCW3	X2JCW3_DROME
Dpr-interacting protein beta	FBgn0259245	RE23430p	Q9VRI6	Q9VRI6_DROME
Dpr-interacting protein delta	FBgn0085420	CG34391, isoform E	A8JNC7	A8JNC7_DROME
Dpr-interacting protein delta	FBgn0085420	IP09803p1	Q4QQ69	Q4QQ69_DROME
Dpr-interacting protein epsilon	FBgn0259714	IP17937p	A4IJ70	A4IJ70_DROME
Dpr-interacting protein eta	FBgn0031725	CG14010, isoform D	Q9VMN9	Q9VMN9_DROME
Dpr-interacting protein gamma	FBgn0039617	GH08175p	Q9VAR6	Q9VAR6_DROME
Dpr-interacting protein iota	FBgn0031837	IP10422p	Q4V3F0	Q4V3F0_DROME
Dpr-interacting protein theta	FBgn0051646	FI23919p1	Q9VMN6	Q9VMN6_DROME
Dpr-interacting protein zeta	FBgn0051708	CG31708, isoform C	M9MSH3	M9MSH3_DROME
Dpr-interacting protein zeta	FBgn0051708	FI03417p	Q9VLF0	Q9VLF0_DROME
Dpy-30-like 1	FBgn0032293	Protein dpy-30 homolog	Q9VKQ9	DPY30_DROME
Dpy-30-like 2	FBgn0035491	IP06710p	Q9VZJ1	Q9VZJ1_DROME
Drip	FBgn0015872	Aquaporin	Q9V5Z7	AQP_DROME
Drip	FBgn0015872	Drip, isoform D	A0A0B4KET4	A0A0B4KET4_DROME
Drip	FBgn0015872	Drip, isoform E	A0A0B4KFN8	A0A0B4KFN8_DROME
Drip	FBgn0015872	Drip, isoform F	A0A0B4KFD6	A0A0B4KFD6_DROME
Drip	FBgn0015872	Drip, isoform G	A0A0B4LG55	A0A0B4LG55_DROME
Drip	FBgn0015872	FI14618p	F3YDC9	F3YDC9_DROME
Drop	FBgn0000492	Muscle segmentation homeobox	Q03372	HMSH_DROME
Drosocin	FBgn0010388	Drosocin	P36193	DROS_DROME
Drosomycin	FBgn0283461	Drosomycin	P41964	DMYC_DROME
Drosomycin-like 1	FBgn0052274	Dro1 protein	Q2UY31	Q2UY31_DROME
Drosomycin-like 1	FBgn0052274	Dro1 protein	Q2UYA3	Q2UYA3_DROME
Drosomycin-like 1	FBgn0052274	Dro1 protein	Q2UYJ8	Q2UYJ8_DROME
Drosomycin-like 1	FBgn0052274	Dro1 protein	Q2UYL9	Q2UYL9_DROME
Drosomycin-like 1	FBgn0052274	RT02921p	Q9VZQ5	Q9VZQ5_DROME
Drosomycin-like 2	FBgn0052279	Dro2 protein	Q2UYB4	Q2UYB4_DROME
Drosomycin-like 2	FBgn0052279	Drosomycin-like H	Q7YXH9	Q7YXH9_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UY34	Q2UY34_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYC0	Q2UYC0_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYD4	Q2UYD4_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYH5	Q2UYH5_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYI2	Q2UYI2_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYI9	Q2UYI9_DROME
Drosomycin-like 3	FBgn0052283	Dro3 protein	Q2UYM9	Q2UYM9_DROME
Drosomycin-like 3	FBgn0052283	Drosomycin-like G	Q8IRD7	Q8IRD7_DROME
Drosomycin-like 4	FBgn0052282	Drosomycin-like F	Q8IRD6	Q8IRD6_DROME
Drosomycin-like 5	FBgn0035434	Drosomycin-like G	Q9VZR2	Q9VZR2_DROME
Drosomycin-like 6	FBgn0052268	Dro6 protein	Q2UY30	Q2UY30_DROME
Drosomycin-like 6	FBgn0052268	Drosomycin-like I	Q9VZQ4	Q9VZQ4_DROME
Drosophila Nna1 ortholog	FBgn0265726	AT21765p	Q5BHW8	Q5BHW8_DROME
Drosophila Nna1 ortholog	FBgn0265726	Cytosolic carboxypeptidase NnaD	Q9VY99	NNAD_DROME
Drosophila Nna1 ortholog	FBgn0265726	Cytosolic carboxypeptidase NnaD	Q9VY99-2	NNAD_DROME-2
Drosophila Nna1 ortholog	FBgn0265726	Cytosolic carboxypeptidase NnaD	Q9VY99-3	NNAD_DROME-3
Drosophila Nna1 ortholog	FBgn0265726	Cytosolic carboxypeptidase NnaD	Q9VY99-4	NNAD_DROME-4
Drosophila Nna1 ortholog	FBgn0265726	Cytosolic carboxypeptidase NnaD	Q9VY99-5	NNAD_DROME-5
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform E	M9NGD4	M9NGD4_DROME
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform F	M9NEF7	M9NEF7_DROME
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform G	M9NF40	M9NF40_DROME
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform H	X2JBR4	X2JBR4_DROME
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform I	X2JDN6	X2JDN6_DROME
Drosophila Nna1 ortholog	FBgn0265726	Drosophila Nna1 ortholog, isoform J	X2JK43	X2JK43_DROME
Drosophila Nna1 ortholog	FBgn0265726	""	""	FBpp0309514
Drosophila Nna1 ortholog	FBgn0265726	""	""	FBpp0309516
Drosulfakinin	FBgn0000500	Drosulfakinins	P09040	DSK_DROME
Dual oxidase	FBgn0031464	Dual oxidase	Q9VQH2	DUOX_DROME
Dual-specificity tyrosine phosphorylation-regulated kinase 2	FBgn0016930	Dual specificity tyrosine-phosphorylation-regulated kinase 2	Q9V3D5	DYRK2_DROME
Dual-specificity tyrosine phosphorylation-regulated kinase 2	FBgn0016930	Dual-specificity tyrosine phosphorylation-regulated kinase 2, isoform F	M9PDF9	M9PDF9_DROME
Dual-specificity tyrosine phosphorylation-regulated kinase 2	FBgn0016930	MIP35018p1	I0B8L2	I0B8L2_DROME
Dual-specificity tyrosine phosphorylation-regulated kinase 3	FBgn0027101	Putative dual specificity tyrosine-phosphorylation-regulated kinase 3 homolog	P83102	DYRK3_DROME
Ductus ejaculatorius peptide 99B	FBgn0250832	Ductus ejaculatorius peptide 99B	P81160	DEJP_DROME
Ductus ejaculatorius peptide 99B	FBgn0250832	Ductus ejaculatorius peptide 99B, isoform B	A0A0B4K801	A0A0B4K801_DROME
Dullard	FBgn0029067	CTD nuclear envelope phosphatase 1 homolog	Q9VRG7	CNEP1_DROME
Dullard	FBgn0029067	Dullard, isoform B	X2JCV6	X2JCV6_DROME
Dullard	FBgn0029067	Dullard, isoform C	X2JEK6	X2JEK6_DROME
Dynactin 1, p150 subunit	FBgn0001108	Dynactin subunit 1	P13496	DCTN1_DROME
Dynactin 2, p50 subunit	FBgn0021825	Probable dynactin subunit 2	Q7K2D2	DCTN2_DROME
Dynactin 3, p24 subunit	FBgn0010622	Lethal (2) 06496, isoform B	Q9W1V8	Q9W1V8_DROME
Dynactin 4, p62 subunit	FBgn0033206	LD13436p	Q7K130	Q7K130_DROME
Dynactin 5, p25 subunit	FBgn0040228	Dynactin subunit p25	Q9NHE4	Q9NHE4_DROME
