FBgn0027872	rdgBbeta	Q9U9P7
FBgn0027873	Cleavage and polyadenylation specificity factor 100	Q9V3D6
FBgn0027873	Cleavage and polyadenylation specificity factor 100	Q9V3D6-2
FBgn0027885	Aac11	Q9V431
FBgn0027889	ballchen	Q7KRY6
FBgn0027903	""	Q9W088
FBgn0027929	Nimrod B1	M9PFV3
FBgn0027929	Nimrod B1	Q9VJU9
FBgn0027930	Melanization Protease 1	B7Z0T0
FBgn0027930	Melanization Protease 1	Q9Y157
FBgn0027930	Melanization Protease 1	""
FBgn0027932	A kinase anchor protein 200	Q86BM5
FBgn0027932	A kinase anchor protein 200	Q8IPF5
FBgn0027932	A kinase anchor protein 200	Q9U7E6
FBgn0027932	A kinase anchor protein 200	Q9U7E7
FBgn0027932	A kinase anchor protein 200	Q9VLL3
FBgn0027945	pumpless	Q9U616
FBgn0027948	mini spindles	A0A0B4K664
FBgn0027948	mini spindles	A0A0B4K700
FBgn0027948	mini spindles	E1JIM4
FBgn0027948	mini spindles	Q95TZ9
FBgn0027948	mini spindles	Q9U5W6
FBgn0027948	mini spindles	Q9VEZ3
FBgn0027949	msb1l	Q8IGA0
FBgn0027949	msb1l	Q9U6R8
FBgn0027949	msb1l	Q9VIT3
FBgn0027950	Methyl-CpG binding domain protein-like	A0A0B4KGZ0
FBgn0027950	Methyl-CpG binding domain protein-like	Q9V424
FBgn0027950	Methyl-CpG binding domain protein-like	Q9VHB7
FBgn0027951	Metastasis associated 1-like	A0A0B4KG70
FBgn0027951	Metastasis associated 1-like	B7Z0T5
FBgn0027951	Metastasis associated 1-like	Q6AWS2
FBgn0027951	Metastasis associated 1-like	Q95RR0
FBgn0027951	Metastasis associated 1-like	Q95TP6
FBgn0027951	Metastasis associated 1-like	Q9VNF6
FBgn0027951	Metastasis associated 1-like	Q9VNF7
FBgn0028292	ric8a	Q9W358
FBgn0028325	lethal (1) G0334	Q7KVX1
FBgn0028325	lethal (1) G0334	Q7YU05
FBgn0028325	lethal (1) G0334	Q9W4H6
FBgn0028327	lethal (1) G0320	Q9W335
FBgn0028331	lethal (1) G0289	Q9W2V9
FBgn0028336	lethal (1) G0255	Q8IRQ5
FBgn0028336	lethal (1) G0255	Q8SXM1
FBgn0028336	lethal (1) G0255	Q9W3X6
FBgn0028341	Protein tyrosine phosphatase Meg2	M9MS42
FBgn0028341	Protein tyrosine phosphatase Meg2	Q59E68
FBgn0028341	Protein tyrosine phosphatase Meg2	Q8IRM6
FBgn0028341	Protein tyrosine phosphatase Meg2	Q8IRM7
FBgn0028341	Protein tyrosine phosphatase Meg2	Q9W323
FBgn0028341	Protein tyrosine phosphatase Meg2	Q9W324
FBgn0028342	ATP synthase, delta subunit	Q9W2X6
FBgn0028343	ANKLE2 ortholog	Q8MQX9
FBgn0028343	ANKLE2 ortholog	Q9VX44
FBgn0028343	ANKLE2 ortholog	X2JCC5
FBgn0028360	Cdc7 kinase	Q9W3Y1
FBgn0028360	Cdc7 kinase	X2JCT3
FBgn0028369	kin of irre	O97174
FBgn0028369	kin of irre	Q8MSN7
FBgn0028369	kin of irre	Q9N9Y9
FBgn0028369	kin of irre	Q9W4T9
FBgn0028370	kekkon-3	Q9V430
FBgn0028371	jitterbug	A0A0B4KEX6
FBgn0028371	jitterbug	A0A0B4KFF9
FBgn0028371	jitterbug	E1JGS7
FBgn0028371	jitterbug	Q8MME5
FBgn0028371	jitterbug	Q95U66
FBgn0028371	jitterbug	Q961W2
FBgn0028371	jitterbug	Q9W204
FBgn0028371	jitterbug	Q9W205
FBgn0028372	isopeptidase-T-3	A0A0B4KFW5
FBgn0028372	isopeptidase-T-3	A1ZBP3
FBgn0028372	isopeptidase-T-3	Q86LF0
FBgn0028374	Hugin	Q9VG55
FBgn0028375	heixuedian	Q9V3R8
FBgn0028377	gdl-ORF39	Q9U5V6
FBgn0028379	farinelli	Q9VSD3
FBgn0028380	falten	Q7K4R8
FBgn0028380	falten	Q965E5
FBgn0028380	falten	Q9VVY4
FBgn0028381	Death executioner caspase related to Apopain/Yama	Q9NHF9
FBgn0028381	Death executioner caspase related to Apopain/Yama	Q9VET9
FBgn0028382	cyclophilin-33	Q9V3G3
FBgn0028387	chameau	M9NEW2
FBgn0028387	chameau	Q7YTZ9
FBgn0028387	chameau	Q9NHW0
FBgn0028387	chameau	Q9VM15
FBgn0028394	""	Q9U5W2
FBgn0028394	""	Q9U5W3
FBgn0028394	""	Q9VLJ4
FBgn0028396	Turandot A	Q8IN44
FBgn0028397	Tob	A4V4L0
FBgn0028397	Tob	Q6NQY2
FBgn0028397	Tob	Q9VXJ9
FBgn0028398	TBP-associated factor 10	Q9U5W9
FBgn0028399	TMS1	M9PCT1
FBgn0028399	TMS1	M9PFH8
FBgn0028399	TMS1	M9PFR2
FBgn0028399	TMS1	M9PFW5
FBgn0028399	TMS1	M9PI80
FBgn0028399	TMS1	Q9U6P4
FBgn0028399	TMS1	Q9VV58
FBgn0028400	Synaptotagmin 4	Q8SYD5
FBgn0028400	Synaptotagmin 4	Q9U6P7
FBgn0028402	Sex-lethal interactor	E1JI58
FBgn0028402	Sex-lethal interactor	Q9U778
FBgn0028402	Sex-lethal interactor	Q9VP85
FBgn0028406	DNA fragmentation factor-related protein 4	Q9NDR2
FBgn0028406	DNA fragmentation factor-related protein 4	Q9V3H0
FBgn0028407	DNA fragmentation factor-related protein 3	Q0E9B7
FBgn0028407	DNA fragmentation factor-related protein 3	Q8T4H5
FBgn0028407	DNA fragmentation factor-related protein 3	Q9U786
FBgn0028408	DNA fragmentation factor-related protein 2	A0A0B4KFF6
FBgn0028408	DNA fragmentation factor-related protein 2	A8DY77
FBgn0028408	DNA fragmentation factor-related protein 2	Q7K304
FBgn0028408	DNA fragmentation factor-related protein 2	Q95S67
FBgn0028408	DNA fragmentation factor-related protein 2	Q9U787
FBgn0028410	Pk34A	Q9VK37
FBgn0028411	NTF2-related export protein 1	A0A0B4LGG9
FBgn0028411	NTF2-related export protein 1	Q9V3H8
FBgn0028412	Mst33A	M9NEG6
FBgn0028412	Mst33A	Q9U5W5
FBgn0028412	Mst33A	Q9VKG3
FBgn0028415	Met75Cb	Q9V449
FBgn0028416	Met75Ca	Q9V449
FBgn0028418	Leucokinin	P81829
FBgn0028421	Kinesin associated protein 3	A8JUR4
FBgn0028421	Kinesin associated protein 3	A8JUR5
FBgn0028421	Kinesin associated protein 3	B7Z139
FBgn0028421	Kinesin associated protein 3	M9PGW1
FBgn0028421	Kinesin associated protein 3	Q9VZ07
FBgn0028422	Glutamate receptor IID	Q9TVI0
FBgn0028424	Juvenile hormone-inducible protein 26	Q7K0P0
FBgn0028424	Juvenile hormone-inducible protein 26	Q9GZ72
FBgn0028425	JhI-21	Q9VKC2
FBgn0028426	Juvenile hormone-inducible protein 1	Q8MKW7
FBgn0028426	Juvenile hormone-inducible protein 1	""
FBgn0028427	Integrin linked kinase	E3CTS5
FBgn0028427	Integrin linked kinase	Q9NHC7
FBgn0028427	Integrin linked kinase	Q9V400
FBgn0028429	Inhibitor-2	A8JNP7
FBgn0028429	Inhibitor-2	Q9V3C7
FBgn0028430	Hemese	Q8I0K8
FBgn0028430	Hemese	Q962F3
FBgn0028434	Ercc1	Q7KMG7
FBgn0028434	Ercc1	Q95S37
FBgn0028436	ECSIT	Q9U6M0
FBgn0028467	""	Q9U4F8
FBgn0028468	tetracycline resistance	Q9V395
FBgn0028471	""	Q9V3H9
FBgn0028473	Novel nucleolar protein 1	Q9V411
FBgn0028474	""	Q9V3Y5
FBgn0028475	""	Q9V415
FBgn0028476	Ubiquitin specific protease 1	Q8I077
FBgn0028479	Mitochondrial trifunctional protein alpha subunit	Q8IPE8
FBgn0028479	Mitochondrial trifunctional protein alpha subunit	Q9V397
FBgn0028480	""	Q9V3S7
FBgn0028481	""	A8DYS8
FBgn0028481	""	Q9V3X5
FBgn0028482	borderless	Q95U86
FBgn0028482	borderless	Q9U4G1
FBgn0028484	Activated Cdc42 kinase	Q8MRP0
FBgn0028484	Activated Cdc42 kinase	Q9VZI2
FBgn0028487	flyers-cup	A0A0B4KFW1
FBgn0028487	flyers-cup	A0A0B4KG03
FBgn0028487	flyers-cup	A0A0B4KGK9
FBgn0028487	flyers-cup	A8JQZ7
FBgn0028487	flyers-cup	A8JQZ8
FBgn0028487	flyers-cup	Q6NLJ7
FBgn0028487	flyers-cup	Q7KSK8
FBgn0028487	flyers-cup	Q9V3X1
FBgn0028490	""	Q9VKG4
FBgn0028491	""	Q8IRT1
FBgn0028491	""	Q9U4G9
FBgn0028491	""	Q9W4P6
FBgn0028491	""	X2JCG8
FBgn0028494	""	Q0E938
FBgn0028494	""	Q9U4H1
FBgn0028496	""	A1ZB92
FBgn0028496	""	A1ZB93
FBgn0028496	""	Q0E930
FBgn0028496	""	Q6AWF2
FBgn0028496	""	Q9U4H2
FBgn0028497	""	Q7KK51
FBgn0028497	""	Q8MLR7
FBgn0028497	""	Q9W1Q6
FBgn0028499	""	Q9VEB8
FBgn0028500	RIC1 homolog	Q9V3C5
FBgn0028504	""	M9PED1
FBgn0028504	""	Q9U6P5
FBgn0028504	""	Q9VZZ7
FBgn0028506	""	Q9VJK9
FBgn0028507	""	M9NF32
FBgn0028507	""	Q9V3K7
FBgn0028509	Centaurin gamma 1A	Q9NGC3
FBgn0028509	Centaurin gamma 1A	Q9NGC3-2
FBgn0028509	Centaurin gamma 1A	Q9NGC3-3
FBgn0028509	Centaurin gamma 1A	""
FBgn0028509	Centaurin gamma 1A	""
FBgn0028513	""	Q9VJW8
FBgn0028514	""	Q8IP30
FBgn0028515	Endonuclease G inhibitor	Q9V3V9
FBgn0028516	Zinc transporter 35C	Q8IP48
FBgn0028516	Zinc transporter 35C	Q9V471
FBgn0028517	""	Q7KT71
FBgn0028518	""	Q95R94
FBgn0028518	""	Q9VJN8
FBgn0028519	""	Q9V3U0
FBgn0028520	""	Q9VJM3
FBgn0028523	""	Q7KT58
FBgn0028525	crossover suppressor on 2 of Manheim	Q9VJL5
FBgn0028526	""	Q9V3Y7
FBgn0028527	""	M9PBB3
FBgn0028527	""	M9PCX0
FBgn0028527	""	M9PFU6
FBgn0028527	""	Q7KTB0
FBgn0028527	""	Q9VJW7
FBgn0028530	mitochondrial transcription termination factor	Q86LS0
FBgn0028530	mitochondrial transcription termination factor	Q9V3F3
FBgn0028531	""	Q9VJT3
FBgn0028532	""	Q9V3H6
FBgn0028533	""	Q9V3P4
FBgn0028534	""	Q9V3U5
FBgn0028537	""	Q7KT85
FBgn0028538	Sec71 ortholog (S. cerevisiae)	Q9VJW1
FBgn0028539	""	E1JHH7
FBgn0028539	""	Q0E8Q7
FBgn0028539	""	Q960V4
FBgn0028540	""	Q8IP67
FBgn0028540	""	Q9V3D1
FBgn0028540	""	X2JAD3
FBgn0028541	Transmembrane 9 superfamily protein member 4	Q9V3N6
FBgn0028542	Nimrod B4	Q9VJU8
FBgn0028543	Nimrod B2	Q7KTA1
FBgn0028544	""	Q9V3Z9
FBgn0028546	icarus	Q7JVW9
FBgn0028546	icarus	Q9V428
FBgn0028550	Activating transcription factor 3	M9PIP2
FBgn0028550	Activating transcription factor 3	Q8MRE5
FBgn0028550	Activating transcription factor 3	Q9XZS8
FBgn0028552	gamma Soluble NSF attachment protein 1	Q9U6R9
FBgn0028554	""	M9PC85
FBgn0028554	""	Q9V3V0
FBgn0028560	sugar transporter 4	Q7K2U8
FBgn0028561	sugar transporter 3	A0A0B4KEF1
FBgn0028561	sugar transporter 3	Q7KJP2
FBgn0028561	sugar transporter 3	Q8T3V4
FBgn0028562	sugar transporter 2	Q9U622
FBgn0028563	sugar transporter 1	Q7KK97
FBgn0028567	robl62A	Q9W0F0
FBgn0028569	robl37BC	Q9VJ18
FBgn0028570	robl22E	Q9VQA6
FBgn0028572	quick-to-court	M9MRI9
FBgn0028572	quick-to-court	M9PC20
FBgn0028572	quick-to-court	M9PCM5
FBgn0028572	quick-to-court	Q59DZ9
FBgn0028572	quick-to-court	Q59E00
FBgn0028572	quick-to-court	Q7KTP6
FBgn0028572	quick-to-court	Q8I0H9
FBgn0028572	quick-to-court	Q8IPL0
FBgn0028572	quick-to-court	Q9VMU5
FBgn0028572	quick-to-court	X2J8M5
FBgn0028572	quick-to-court	X2J9D4
FBgn0028573	pericardin	Q7YU48
FBgn0028573	pericardin	Q9U617
FBgn0028573	pericardin	Q9VTR6
FBgn0028577	poly U binding factor 68kD	A4V193
FBgn0028577	poly U binding factor 68kD	Q8T6B9
FBgn0028577	poly U binding factor 68kD	Q8T6B9-2
FBgn0028579	phtf	Q9V9A8
FBgn0028581	mei-217	Q86B50
FBgn0028581	mei-217	Q9U5X8
FBgn0028582	liquid facets	A8JNM3
FBgn0028582	liquid facets	M9PBU6
FBgn0028582	liquid facets	M9PEF2
FBgn0028582	liquid facets	M9PEM7
FBgn0028582	liquid facets	Q7KU90
FBgn0028582	liquid facets	Q7KU93
FBgn0028582	liquid facets	Q8T0I6
FBgn0028582	liquid facets	Q9U741
FBgn0028582	liquid facets	Q9VS85
FBgn0028583	la costa	O61351
FBgn0028622	quasimodo	Q7K3W4
FBgn0028644	beaten path Ic	Q9VJM4
FBgn0028645	beaten path Ib	Q8MS18
FBgn0028645	beaten path Ib	Q9VJM9
FBgn0028646	aralar1	A0A0B4K6V1
FBgn0028646	aralar1	A0A0B4KHW3
FBgn0028646	aralar1	Q8SY57
FBgn0028646	aralar1	Q9VA73
FBgn0028646	aralar1	Q9VA73-2
FBgn0028646	aralar1	Q9VA73-3
FBgn0028646	aralar1	""
FBgn0028646	aralar1	""
FBgn0028647	""	Q9VBR8
FBgn0028648	mitochondrial ribosomal protein L50	Q9V3E3
FBgn0028658	Adenosine deaminase, tRNA-specific 1	Q9V3R6
FBgn0028662	Vacuolar H[+] ATPase PPA1 subunit 1	Q9VFE3
FBgn0028663	Vacuolar H[+] ATPase M9.7 subunit b	Q8SZ31
FBgn0028663	Vacuolar H[+] ATPase M9.7 subunit b	Q9VP18
FBgn0028664	Vacuolar H[+] ATPase M9.7 subunit c	Q9VZG7
FBgn0028665	Vacuolar H[+] ATPase AC39 subunit 1	Q9W4P5
FBgn0028667	Vacuolar H[+] ATPase 16kD subunit 3	Q8IQG3
FBgn0028668	Vacuolar H[+] ATPase 16kD subunit 2	Q9VTI6
FBgn0028669	Vacuolar H[+] ATPase 100kD subunit 3	A1ZBF7
FBgn0028670	Vacuolar H[+] ATPase 100kD subunit 2	Q9VE75
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q6NLA3
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q86M57
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q8IML3
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q8IML4
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q8IML5
FBgn0028671	Vacuolar H[+] ATPase 100kD subunit 1	Q9XZ10
FBgn0028675	Sulfonylurea receptor	Q8T9B5
FBgn0028675	Sulfonylurea receptor	Q9VL32
FBgn0028683	spt4	Q9TVQ5
FBgn0028684	Regulatory particle triple-A ATPase 5	Q9V3V6
FBgn0028684	Regulatory particle triple-A ATPase 5	Q9XZC3
FBgn0028685	Regulatory particle triple-A ATPase 4	Q8SZ19
FBgn0028685	Regulatory particle triple-A ATPase 4	Q9U7A2
FBgn0028685	Regulatory particle triple-A ATPase 4	Q9W414
FBgn0028686	Regulatory particle triple-A ATPase 3	Q9V405
FBgn0028687	Regulatory particle triple-A ATPase 1	Q7KMQ0
FBgn0028688	Regulatory particle non-ATPase 7	Q9V3G7
FBgn0028689	Regulatory particle non-ATPase 6	Q7KLV9
FBgn0028689	Regulatory particle non-ATPase 6	Q7KLV9-2
FBgn0028689	Regulatory particle non-ATPase 6	""
FBgn0028690	Regulatory particle non-ATPase 5	Q9V3Z4
FBgn0028691	Regulatory particle non-ATPase 9	Q7KMP8
FBgn0028692	Regulatory particle non-ATPase 2	A0A0B4KI10
FBgn0028692	Regulatory particle non-ATPase 2	Q9V3P6
FBgn0028692	Regulatory particle non-ATPase 2	Q9V3P6-2
FBgn0028693	Regulatory particle non-ATPase 12	Q9V436
FBgn0028694	Regulatory particle non-ATPase 11	Q9V3H2
FBgn0028695	Regulatory particle non-ATPase 1	Q9VW54
FBgn0028697	Ribosomal protein L15	O17445
FBgn0028699	Rh50	M9PEN8
FBgn0028699	Rh50	Q9V3T3
FBgn0028700	Replication factor C 38kD subunit	Q9U9Q1
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	A8DYW5
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	B7Z029
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	D5SHT8
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	M9PB53
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	Q8IPJ4
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	Q9U624
FBgn0028703	Na[+]/H[+] hydrogen exchanger 3	Q9VM99
FBgn0028704	Nckx30C	M9MRG0
FBgn0028704	Nckx30C	M9PCP1
FBgn0028704	Nckx30C	Q9U6A0
FBgn0028704	Nckx30C	Q9U6A0-2
FBgn0028704	Nckx30C	Q9U6A0-3
FBgn0028704	Nckx30C	Q9U6A0-4
FBgn0028704	Nckx30C	""
FBgn0028707	Methyltransferase 2	Q8MSZ1
FBgn0028707	Methyltransferase 2	Q9U6H7
FBgn0028707	Methyltransferase 2	Q9VKB3
FBgn0028708	Mst85C	Q9V451
FBgn0028717	Lnk	A0A0B4LHS0
FBgn0028717	Lnk	A0A0B4LHY5
FBgn0028717	Lnk	A0A0B4LIP5
FBgn0028717	Lnk	Q7K137
FBgn0028734	Fmr1	A0A0B4K618
FBgn0028734	Fmr1	A0A0B4KFN9
FBgn0028734	Fmr1	A0A0B4KGP6
FBgn0028734	Fmr1	B3LF78
FBgn0028734	Fmr1	Q9NFU0
FBgn0028734	Fmr1	Q9NFU0-2
FBgn0028734	Fmr1	Q9NFU0-3
FBgn0028734	Fmr1	Q9NFU0-4
FBgn0028734	Fmr1	""
FBgn0028734	Fmr1	""
FBgn0028734	Fmr1	""
FBgn0028737	Elongation factor 1 beta	O96827
FBgn0028738	Ecdysis triggering hormone	Q9U4J0
FBgn0028738	Ecdysis triggering hormone	Q9W103
FBgn0028740	""	A1ZAZ8
FBgn0028740	""	O96837
FBgn0028741	""	O96838
FBgn0028743	Double hit	A0A0B4LFL6
FBgn0028743	Double hit	O96842
FBgn0028743	Double hit	Q8T017
FBgn0028744	""	Q7K0Y1
FBgn0028744	""	Q7K0Y1-2
FBgn0028746	""	O97172
FBgn0028746	""	Q8SYT4
FBgn0028789	Dorsocross1	M9PBY6
FBgn0028789	Dorsocross1	Q8MYX3
FBgn0028789	Dorsocross1	Q9U8L5
FBgn0028833	Dak1	Q9TW62
FBgn0028833	Dak1	Q9VBI2
FBgn0028836	COP9 signalosome subunit 7	Q9V4S8
FBgn0028837	COP9 signalosome subunit 6	Q9VCY3
FBgn0028838	COP9 signalosome subunit 1a	Q9VJR9
FBgn0028841	juvenile hormone acid methyltransferase	Q9VJK8
FBgn0028844	""	Q9VJS6
FBgn0028847	""	Q9VJW5
FBgn0028848	""	M9NF20
FBgn0028848	""	Q7KTA9
FBgn0028848	""	Q8IHF5
FBgn0028848	""	Q8MR87
FBgn0028850	""	Q9VJP6
FBgn0028852	""	Q9V3I9
FBgn0028853	""	Q9V3T7
FBgn0028855	""	Q9VJS1
FBgn0028856	""	Q4V459
FBgn0028856	""	Q9VJM6
FBgn0028857	""	Q7KT67
FBgn0028858	""	Q9V3Q0
FBgn0028862	down and out	M9PBB6
FBgn0028862	down and out	Q9V3J9
FBgn0028863	""	A8DZ06
FBgn0028863	""	X2J9Z3
FBgn0028864	""	Q7KT73
FBgn0028866	""	Q7KT83
FBgn0028868	""	Q8MZ76
FBgn0028868	""	Q9V3Q1
FBgn0028870	""	Q9V3K5
FBgn0028871	Cuticular protein 35B	Q9V3P9
FBgn0028872	""	M9MSI4
FBgn0028872	""	Q9VJU1
FBgn0028875	nicotinic Acetylcholine Receptor alpha5	Q7KT97
FBgn0028875	nicotinic Acetylcholine Receptor alpha5	Q8T5F5
FBgn0028875	nicotinic Acetylcholine Receptor alpha5	Q8T7V5
FBgn0028878	""	Q7KT79
FBgn0028879	""	M9PCX9
FBgn0028879	""	Q7KT76
FBgn0028879	""	Q9V416
FBgn0028879	""	X2J9Y1
FBgn0028879	""	X2JE80
FBgn0028880	""	Q9VJP0
FBgn0028884	""	Q8T3Z9
FBgn0028884	""	Q9VJM2
FBgn0028886	""	Q59DZ2
FBgn0028886	""	Q9VJR4
FBgn0028887	""	Q8MSP6
FBgn0028887	""	Q9V453
FBgn0028888	""	Q8SZT2
FBgn0028888	""	Q9VJQ0
FBgn0028892	""	Q8MZ77
FBgn0028892	""	Q9V3Z7
FBgn0028893	""	Q8T908
FBgn0028894	Glia maturation factor	Q8MSR7
FBgn0028894	Glia maturation factor	Q9VJL6
FBgn0028895	""	M9PD13
FBgn0028895	""	Q9VJL7
FBgn0028896	""	Q9V3Z8
FBgn0028897	""	Q9VJL9
FBgn0028899	""	Q7KT60
FBgn0028900	""	Q7KT68
FBgn0028901	""	Q4LDP4
FBgn0028902	Tektin A	Q9V3M9
FBgn0028903	""	Q9V3B1
FBgn0028904	""	M9PCX5
FBgn0028904	""	Q9V3T6
FBgn0028906	""	Q9VJT7
FBgn0028913	""	Q9VJS5
FBgn0028916	""	Q7KT91
FBgn0028916	""	X2J9U5
FBgn0028916	""	X2JAF7
FBgn0028916	""	X2JE45
FBgn0028919	""	Q9V412
FBgn0028920	""	Q9V3A0
FBgn0028926	Negative Cofactor 2beta	Q9VJQ5
FBgn0028931	""	Q0E8Q6
FBgn0028931	""	Q8SYW8
FBgn0028932	""	Q9V3M2
FBgn0028932	""	X2J600
FBgn0028935	""	Q9VJN2
FBgn0028936	Nimrod B5	Q9VJU6
FBgn0028938	""	M9MSI3
FBgn0028938	""	Q9V3G8
FBgn0028939	Nimrod C2	Q86BL2
FBgn0028939	Nimrod C2	Q9VJU4
FBgn0028940	Cyp28a5	Q9V419
FBgn0028941	""	Q8T459
FBgn0028941	""	Q9V458
FBgn0028942	""	Q8MZ71
FBgn0028942	""	Q9VJX2
FBgn0028943	""	Q9V3U7
FBgn0028944	Seminal metalloprotease-1	Q8MZE8
FBgn0028944	Seminal metalloprotease-1	Q9VJN9
FBgn0028945	""	Q9V3R0
FBgn0028946	Odorant receptor 35a	Q9V3Q2
FBgn0028947	""	Q9V402
FBgn0028948	""	Q9V421
FBgn0028949	""	Q9V3M3
FBgn0028950	""	Q9V445
FBgn0028952	Kinetochore and EB1 associated basic protein	F0JAI6
FBgn0028952	Kinetochore and EB1 associated basic protein	Q9VQ69
FBgn0028953	""	Q6NR30
FBgn0028955	""	Q7JY89
FBgn0028955	""	Q8IH47
FBgn0028956	methuselah-like 3	Q9V818
FBgn0028962	mitochondrial alanyl-tRNA synthetase	Q9VRJ1
FBgn0028963	Odorant receptor 49b	Q9V6H2
FBgn0028965	A16	Q9VK43
FBgn0028968	Coat Protein (coatomer) gamma	A0A0B4KHL2
FBgn0028968	Coat Protein (coatomer) gamma	Q8I0G5
FBgn0028968	Coat Protein (coatomer) gamma	Q8I0G5-2
FBgn0028968	Coat Protein (coatomer) gamma	Q8I0G5-3
FBgn0028968	Coat Protein (coatomer) gamma	""
FBgn0028968	Coat Protein (coatomer) gamma	""
FBgn0028969	Coat Protein (coatomer) delta	Q7K7G0
FBgn0028969	Coat Protein (coatomer) delta	Q9W555
FBgn0028970	beta subunit of type II geranylgeranyl transferase	Q9XZ68
FBgn0028974	xmas-2	Q9U3V9
FBgn0028978	tribbles	Q9V3Z1
FBgn0028979	tiptop	Q9U3V5
FBgn0028980	tantalus	Q8T0D4
FBgn0028982	Spt6	Q9W420
FBgn0028983	Serpin 55B	Q7JV69
FBgn0028984	Serpin 88Ea	Q9U1I4
FBgn0028984	Serpin 88Ea	Q9VFC2
FBgn0028986	Serpin 38F	Q8MSJ3
FBgn0028986	Serpin 38F	Q9U1I6
FBgn0028986	Serpin 38F	Q9VII7
FBgn0028986	Serpin 38F	X2JAJ8
FBgn0028987	Serpin 28F	Q8MSJ4
FBgn0028987	Serpin 28F	Q9U1I7
FBgn0028987	Serpin 28F	Q9VLQ7
FBgn0028988	Serpin 42Dd	Q7KA42
FBgn0028988	Serpin 42Dd	Q7YTY6
FBgn0028990	Serpin 27A	Q9V3N1
FBgn0028991	sequoia	A0A0B4LFA2
FBgn0028991	sequoia	A1Z995
FBgn0028991	sequoia	Q95V81
FBgn0028992	sds22	Q9U3W5
FBgn0028992	sds22	Q9VEK8
FBgn0028993	scarecrow	A8Y525
FBgn0028993	scarecrow	A8Y527
FBgn0028993	scarecrow	Q5BI77
FBgn0028993	scarecrow	Q7PL95
FBgn0028996	onecut	Q95TW5
FBgn0028996	onecut	Q9NJB5
FBgn0028997	nmdyn-D7	Q8SZV8
FBgn0028997	nmdyn-D7	Q9U462
FBgn0028997	nmdyn-D7	Q9VH94
FBgn0028999	nervous fingers 1	Q9V3B8
FBgn0029002	midkine and pleiotrophin 2	M9PDI0
FBgn0029002	midkine and pleiotrophin 2	M9PE21
FBgn0029002	midkine and pleiotrophin 2	Q8SZ83
FBgn0029002	midkine and pleiotrophin 2	Q9U3W4
FBgn0029002	midkine and pleiotrophin 2	Q9W0S4
FBgn0029003	mab-21	Q95R59
FBgn0029003	mab-21	Q9U3W6
FBgn0029003	mab-21	""
FBgn0029006	SMAD specific E3 ubiquitin protein ligase	Q9V853
FBgn0029067	Dullard	Q9VRG7
FBgn0029067	Dullard	X2JCV6
FBgn0029067	Dullard	X2JEK6
FBgn0029079	icln	A1ZAW5
FBgn0029082	hibris	A1Z9X4
FBgn0029082	hibris	Q8MRA3
FBgn0029082	hibris	Q9V787
FBgn0029084	gomdanji	Q9U599
FBgn0029088	dispatched	Q9VNJ5
FBgn0029091	Chitin synthase 2	B7Z099
FBgn0029091	Chitin synthase 2	Q9VNW7
FBgn0029092	ced-6	A0A0B4K730
FBgn0029092	ced-6	E0R983
FBgn0029092	ced-6	Q7JUY7
FBgn0029093	cathD	Q7K485
FBgn0029094	anti-silencing factor 1	Q9V464
FBgn0029095	arouser	Q8IPW1
FBgn0029095	arouser	Q8T8Q9
FBgn0029095	arouser	Q9U3Z9
FBgn0029095	arouser	Q9VPU7
FBgn0029105	alpha-catenin related	A0A0C4DHD7
FBgn0029105	alpha-catenin related	Q9U523
FBgn0029105	alpha-catenin related	Q9W1F1
FBgn0029113	Ubiquitin activating enzyme 2	Q7KJV6
FBgn0029113	Ubiquitin activating enzyme 2	Q7KUA4
FBgn0029113	Ubiquitin activating enzyme 2	Q9VSD9
FBgn0029114	Tollo	Q9V477
FBgn0029117	Surfeit 1	Q9U4F3
FBgn0029118	Sucb	Q9V470
FBgn0029121	severas	Q9U1H8
FBgn0029123	SoxNeuro	M9PCZ7
FBgn0029123	SoxNeuro	Q9U1H5
FBgn0029123	SoxNeuro	Q9VLH8
FBgn0029128	trynity	Q8MS37
FBgn0029131	Death executioner Bcl-2 homologue	Q7KJ42
FBgn0029131	Death executioner Bcl-2 homologue	Q7KM33
FBgn0029131	Death executioner Bcl-2 homologue	Q95U83
FBgn0029131	Death executioner Bcl-2 homologue	Q9V9C8
FBgn0029133	REG	Q9V3P3
FBgn0029134	Proteasome beta5 subunit	Q7K148
FBgn0029134	Proteasome beta5 subunit	Q9NHX7
FBgn0029137	Patsas	Q9U722
FBgn0029137	Patsas	Q9VKB1
FBgn0029147	NtR	A0A0B4K8A6
FBgn0029147	NtR	Q8T9A2
FBgn0029147	NtR	Q9W288
